soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,time
0.23525,0.29112499999999997,0.31254166666666666,2015-02-23
0.23354166666666668,0.28954166666666664,0.311625,2015-02-24
0.23245833333333335,0.28820833333333334,0.311,2015-02-25
0.23145833333333335,0.2867083333333333,0.31045833333333334,2015-02-26
0.231,0.28583333333333333,0.309625,2015-02-27
0.23458333333333334,0.285,0.309,2015-02-28
0.3777916666666667,0.28704166666666664,0.309,2015-03-01
0.41429166666666667,0.29691666666666666,0.309,2015-03-02
0.38175000000000003,0.29975,0.309,2015-03-03
0.3540833333333333,0.2995,0.309,2015-03-04
0.33275000000000005,0.29816666666666664,0.3085833333333333,2015-03-05
0.313375,0.29654166666666665,0.308,2015-03-06
0.2976666666666667,0.295,0.3076666666666667,2015-03-07
0.2850833333333333,0.29320833333333335,0.3072916666666667,2015-03-08
0.27587500000000004,0.2915833333333333,0.307,2015-03-09
0.26629166666666665,0.2905,0.30645833333333333,2015-03-10
0.26295833333333335,0.2890833333333333,0.306,2015-03-11
0.27275,0.288,0.305625,2015-03-12
0.2730416666666667,0.28754166666666664,0.30524999999999997,2015-03-13
0.30404166666666665,0.287,0.305,2015-03-14
0.455,0.3589166666666666,0.305,2015-03-15
0.45808333333333334,0.41691666666666666,0.30575,2015-03-16
0.425125,0.41279166666666667,0.306,2015-03-17
0.3975416666666667,0.40458333333333335,0.306375,2015-03-18
0.3737916666666667,0.39562500000000006,0.307,2015-03-19
0.3529583333333333,0.3865,0.307,2015-03-20
0.3339166666666667,0.377125,0.3065833333333333,2015-03-21
0.3169166666666667,0.367875,0.306375,2015-03-22
0.301375,0.35883333333333334,0.306,2015-03-23
0.28762499999999996,0.349875,0.305625,2015-03-24
0.27608333333333335,0.34120833333333334,0.30520833333333336,2015-03-25
0.2655,0.3335000000000001,0.30466666666666664,2015-03-26
0.2575,0.326625,0.304375,2015-03-27
0.2519166666666667,0.32075000000000004,0.304,2015-03-28
0.246375,0.3157083333333333,0.30345833333333333,2015-03-29
0.2439583333333333,0.31124999999999997,0.303,2015-03-30
0.24016666666666664,0.30716666666666664,0.3025,2015-03-31
0.23650000000000002,0.3030833333333333,0.302,2015-04-01
0.23370833333333332,0.29916666666666664,0.30141666666666667,2015-04-02
0.231625,0.29575,0.3005833333333333,2015-04-03
0.231,0.2930833333333333,0.3,2015-04-04
0.2305,0.29112499999999997,0.2995833333333333,2015-04-05
0.23,0.2895,0.299,2015-04-06
0.23,0.28775,0.2985833333333333,2015-04-07
0.23199999999999998,0.2864583333333333,0.298,2015-04-08
0.23445833333333332,0.2850833333333333,0.2975833333333333,2015-04-09
0.23275,0.2836666666666667,0.297,2015-04-10
0.24304166666666668,0.283,0.2965,2015-04-11
0.3027916666666666,0.28254166666666664,0.296,2015-04-12
0.38558333333333333,0.2838333333333333,0.296,2015-04-13
0.4249583333333333,0.29591666666666666,0.296,2015-04-14
0.3977916666666667,0.300125,0.296,2015-04-15
0.37879166666666664,0.3012916666666667,0.296,2015-04-16
0.34575,0.30004166666666665,0.296,2015-04-17
0.314875,0.2975,0.2955,2015-04-18
0.28833333333333333,0.29454166666666665,0.295,2015-04-19
0.2695416666666667,0.29154166666666664,0.2945,2015-04-20
0.25583333333333336,0.28904166666666664,0.294,2015-04-21
0.24429166666666666,0.28704166666666664,0.2935,2015-04-22
0.236625,0.2854583333333333,0.293,2015-04-23
0.23291666666666666,0.2839583333333333,0.2924583333333333,2015-04-24
0.230625,0.28262499999999996,0.292,2015-04-25
0.23,0.282,0.2914583333333333,2015-04-26
0.22975,0.2813333333333334,0.291,2015-04-27
0.22941666666666669,0.280625,0.29054166666666664,2015-04-28
0.229,0.28,0.29,2015-04-29
0.229,0.28,0.2895833333333333,2015-04-30
0.229,0.2795416666666667,0.289,2015-05-01
0.229,0.279,0.2886666666666666,2015-05-02
0.229,0.279,0.288375,2015-05-03
0.229,0.279,0.288,2015-05-04
0.229625,0.279,0.2875833333333333,2015-05-05
0.23095833333333335,0.279,0.287,2015-05-06
0.23075,0.279,0.287,2015-05-07
0.22983333333333333,0.279,0.2865833333333333,2015-05-08
0.229375,0.279,0.286,2015-05-09
0.24208333333333334,0.2785,0.286,2015-05-10
0.2564166666666667,0.278,0.286,2015-05-11
0.24545833333333333,0.278,0.2856666666666667,2015-05-12
0.2389583333333333,0.278,0.28541666666666665,2015-05-13
0.23420833333333335,0.278,0.285,2015-05-14
0.23275,0.278,0.285,2015-05-15
0.23195833333333335,0.278,0.285,2015-05-16
0.23045833333333335,0.278,0.285,2015-05-17
0.229625,0.278,0.2845833333333333,2015-05-18
0.229,0.278,0.284,2015-05-19
0.229,0.278,0.284,2015-05-20
0.229,0.278,0.284,2015-05-21
0.229,0.278,0.284,2015-05-22
0.229,0.278,0.28362499999999996,2015-05-23
0.229,0.278,0.28333333333333327,2015-05-24
0.229,0.278,0.283,2015-05-25
0.229,0.278,0.283,2015-05-26
0.229,0.278,0.283,2015-05-27
0.229,0.278,0.283,2015-05-28
0.229,0.27725000000000005,0.283,2015-05-29
0.229,0.277,0.283,2015-05-30
0.229,0.277,0.2826666666666666,2015-05-31
0.229,0.277,0.2824583333333333,2015-06-01
0.229,0.277,0.282,2015-06-02
0.229,0.277,0.282,2015-06-03
0.229,0.277,0.282,2015-06-04
0.229,0.277,0.282,2015-06-05
0.229,0.277,0.282,2015-06-06
0.229,0.277,0.282,2015-06-07
0.23045833333333335,0.277,0.282,2015-06-08
0.23525,0.277,0.282,2015-06-09
0.24554166666666666,0.277,0.282,2015-06-10
0.37116666666666664,0.2781666666666667,0.282,2015-06-11
0.3841666666666667,0.2805,0.282,2015-06-12
0.4679583333333333,0.30775,0.282,2015-06-13
0.45566666666666666,0.34395833333333337,0.282,2015-06-14
0.41,0.37966666666666665,0.282,2015-06-15
0.4367916666666667,0.380875,0.2828333333333333,2015-06-16
0.4134583333333333,0.378625,0.283,2015-06-17
0.4225833333333333,0.3755833333333333,0.283,2015-06-18
0.42416666666666664,0.37279166666666663,0.283,2015-06-19
0.472875,0.3877083333333333,0.2835833333333333,2015-06-20
0.461125,0.4046666666666667,0.284,2015-06-21
0.4751666666666667,0.4121666666666666,0.2845833333333333,2015-06-22
0.49062500000000003,0.44345833333333334,0.2856666666666667,2015-06-23
0.46541666666666665,0.4523333333333333,0.2877083333333333,2015-06-24
0.45941666666666664,0.4875833333333333,0.3115833333333333,2015-06-25
0.4283333333333333,0.4622916666666667,0.33095833333333335,2015-06-26
0.416125,0.4454166666666666,0.33225,2015-06-27
0.40175,0.43245833333333333,0.333,2015-06-28
0.38766666666666666,0.42091666666666666,0.333,2015-06-29
0.4175,0.4124583333333333,0.333,2015-06-30
0.39720833333333333,0.40487500000000004,0.333,2015-07-01
0.37395833333333334,0.3965,0.33245833333333336,2015-07-02
0.3505833333333333,0.3875,0.3317083333333333,2015-07-03
0.32916666666666666,0.37825,0.3310416666666667,2015-07-04
0.3094166666666667,0.368875,0.33045833333333335,2015-07-05
0.295,0.36083333333333334,0.3295,2015-07-06
0.28891666666666665,0.35508333333333336,0.329,2015-07-07
0.2897916666666666,0.3501666666666667,0.32845833333333335,2015-07-08
0.31475000000000003,0.347375,0.328,2015-07-09
0.37470833333333337,0.345875,0.328,2015-07-10
0.44845833333333335,0.3515,0.328,2015-07-11
0.454375,0.37329166666666663,0.328,2015-07-12
0.4177916666666666,0.3758333333333333,0.32758333333333334,2015-07-13
0.39129166666666665,0.3713333333333333,0.327,2015-07-14
0.363375,0.36516666666666664,0.3265,2015-07-15
0.34545833333333337,0.3597916666666667,0.326,2015-07-16
0.34120833333333334,0.35633333333333334,0.3256666666666667,2015-07-17
0.44379166666666664,0.3660833333333333,0.32583333333333336,2015-07-18
0.4995,0.4944583333333334,0.38125000000000003,2015-07-19
0.4682916666666667,0.4972916666666667,0.48500000000000004,2015-07-20
0.48633333333333334,0.50125,0.505,2015-07-21
0.4693333333333333,0.4912916666666667,0.511625,2015-07-22
0.458625,0.475125,0.509375,2015-07-23
0.48033333333333333,0.48216666666666663,0.5142916666666667,2015-07-24
0.47941666666666666,0.4821666666666667,0.5142083333333334,2015-07-25
0.4892916666666667,0.482,0.5149583333333333,2015-07-26
0.4815416666666667,0.47983333333333333,0.5128333333333334,2015-07-27
0.4817916666666666,0.487875,0.5086666666666667,2015-07-28
0.47779166666666667,0.49124999999999996,0.5053333333333333,2015-07-29
0.4815416666666667,0.489125,0.50325,2015-07-30
0.46779166666666666,0.47741666666666666,0.5004583333333333,2015-07-31
0.4535,0.46708333333333335,0.4974166666666667,2015-08-01
0.4606666666666666,0.47979166666666667,0.497875,2015-08-02
0.4390416666666667,0.4751666666666667,0.5058333333333334,2015-08-03
0.47529166666666667,0.49104166666666665,0.5131249999999999,2015-08-04
0.4819583333333333,0.47058333333333335,0.5137083333333333,2015-08-05
0.4965,0.48574999999999996,0.5134583333333333,2015-08-06
0.46212499999999995,0.4795416666666667,0.5095833333333334,2015-08-07
0.4905,0.476375,0.5017916666666666,2015-08-08
0.5010833333333333,0.48666666666666664,0.49533333333333335,2015-08-09
0.4802916666666666,0.49583333333333335,0.49300000000000005,2015-08-10
0.46166666666666667,0.480375,0.49433333333333335,2015-08-11
0.4724166666666667,0.487875,0.4947916666666667,2015-08-12
0.4828333333333333,0.49379166666666663,0.49416666666666664,2015-08-13
0.46275,0.4825833333333333,0.5041666666666667,2015-08-14
0.4964166666666667,0.4895,0.4995833333333333,2015-08-15
0.46749999999999997,0.4964166666666667,0.49724999999999997,2015-08-16
0.4619166666666667,0.4872083333333333,0.4992916666666667,2015-08-17
0.4844583333333334,0.498375,0.4975,2015-08-18
0.4770833333333333,0.48212499999999997,0.5017916666666666,2015-08-19
0.472875,0.4752083333333333,0.49433333333333335,2015-08-20
0.4639583333333333,0.46825,0.48666666666666664,2015-08-21
0.45695833333333336,0.46245833333333336,0.4795,2015-08-22
0.44375000000000003,0.45566666666666666,0.4725833333333333,2015-08-23
0.429,0.44775000000000004,0.466,2015-08-24
0.416125,0.43966666666666665,0.45987500000000003,2015-08-25
0.4058333333333333,0.43225,0.45437500000000003,2015-08-26
0.39625,0.4252916666666666,0.4491666666666667,2015-08-27
0.42287500000000006,0.4204583333333333,0.44449999999999995,2015-08-28
0.4964166666666667,0.45337500000000003,0.441,2015-08-29
0.4781666666666667,0.49625,0.4600416666666667,2015-08-30
0.4859583333333333,0.48895833333333333,0.4706666666666666,2015-08-31
0.48420833333333335,0.4870833333333333,0.4694583333333333,2015-09-01
0.48124999999999996,0.48212499999999997,0.46729166666666666,2015-09-02
0.4682916666666667,0.4757916666666666,0.46466666666666673,2015-09-03
0.4547083333333333,0.466875,0.46125,2015-09-04
0.43887499999999996,0.45737500000000003,0.4575,2015-09-05
0.42591666666666667,0.44804166666666667,0.45366666666666666,2015-09-06
0.41279166666666667,0.43883333333333335,0.4499166666666667,2015-09-07
0.3985416666666666,0.42966666666666664,0.44608333333333333,2015-09-08
0.382875,0.4204583333333333,0.4422916666666667,2015-09-09
0.36720833333333336,0.4114166666666666,0.43850000000000006,2015-09-10
0.35412499999999997,0.4030833333333333,0.434625,2015-09-11
0.341875,0.3950833333333334,0.4310833333333333,2015-09-12
0.3585833333333333,0.3881666666666667,0.42766666666666664,2015-09-13
0.40887500000000004,0.38483333333333336,0.42474999999999996,2015-09-14
0.3902083333333333,0.38070833333333337,0.42175,2015-09-15
0.3730833333333334,0.3762083333333333,0.419,2015-09-16
0.4096666666666667,0.3750833333333334,0.41662499999999997,2015-09-17
0.4679166666666667,0.40279166666666666,0.4154583333333333,2015-09-18
0.43729166666666663,0.4078333333333333,0.41358333333333336,2015-09-19
0.4147083333333333,0.40475,0.41195833333333326,2015-09-20
0.39254166666666673,0.3992083333333334,0.4097916666666666,2015-09-21
0.37733333333333335,0.394125,0.4078333333333333,2015-09-22
0.3670833333333334,0.389375,0.40608333333333335,2015-09-23
0.3525,0.38304166666666667,0.4040000000000001,2015-09-24
0.33395833333333336,0.3757916666666667,0.40170833333333333,2015-09-25
0.31754166666666667,0.3689166666666666,0.399125,2015-09-26
0.3047083333333333,0.3622083333333333,0.397,2015-09-27
0.29475,0.3565416666666667,0.39491666666666664,2015-09-28
0.28654166666666664,0.35108333333333336,0.39287500000000003,2015-09-29
0.2775416666666667,0.34512499999999996,0.390125,2015-09-30
0.2689166666666667,0.33920833333333333,0.387875,2015-10-01
0.2620416666666667,0.33408333333333334,0.38516666666666666,2015-10-02
0.255625,0.329125,0.3830833333333334,2015-10-03
0.24975,0.324625,0.380625,2015-10-04
0.24454166666666666,0.31975000000000003,0.37804166666666666,2015-10-05
0.24025,0.31554166666666666,0.3755833333333333,2015-10-06
0.2370833333333333,0.31204166666666666,0.373125,2015-10-07
0.23508333333333334,0.30866666666666664,0.37104166666666666,2015-10-08
0.23354166666666668,0.3056666666666667,0.36895833333333333,2015-10-09
0.23245833333333335,0.3027083333333333,0.3665416666666667,2015-10-10
0.23145833333333335,0.300125,0.364125,2015-10-11
0.231,0.2980833333333333,0.362125,2015-10-12
0.2305,0.2960833333333333,0.3600833333333333,2015-10-13
0.23,0.2940833333333333,0.35804166666666665,2015-10-14
0.23,0.29254166666666664,0.35612499999999997,2015-10-15
0.23,0.2915,0.3545416666666667,2015-10-16
0.23,0.29012499999999997,0.353,2015-10-17
0.23,0.28875,0.35108333333333336,2015-10-18
0.23,0.28762499999999996,0.3495,2015-10-19
0.23,0.287,0.34800000000000003,2015-10-20
0.231,0.28641666666666665,0.3465416666666667,2015-10-21
0.23529166666666668,0.28554166666666664,0.345375,2015-10-22
0.23966666666666667,0.285,0.34404166666666663,2015-10-23
0.23670833333333333,0.2845,0.3425833333333334,2015-10-24
0.23450000000000001,0.284,0.3415416666666667,2015-10-25
0.23458333333333334,0.28354166666666664,0.3405,2015-10-26
0.24754166666666666,0.283,0.33949999999999997,2015-10-27
0.290125,0.283,0.3385833333333334,2015-10-28
0.3113333333333333,0.283,0.33804166666666674,2015-10-29
0.305125,0.283,0.338,2015-10-30
0.29391666666666666,0.283,0.33745833333333336,2015-10-31
0.28575,0.283,0.337,2015-11-01
0.27787500000000004,0.2825833333333333,0.33645833333333336,2015-11-02
0.27020833333333333,0.282,0.3355416666666667,2015-11-03
0.26333333333333336,0.282,0.334625,2015-11-04
0.25733333333333336,0.282,0.33441666666666664,2015-11-05
0.25166666666666665,0.282,0.3335000000000001,2015-11-06
0.24616666666666664,0.28154166666666663,0.3325416666666667,2015-11-07
0.24245833333333333,0.281,0.331625,2015-11-08
0.24033333333333332,0.281,0.3312916666666667,2015-11-09
0.23850000000000002,0.281,0.3305,2015-11-10
0.236,0.281,0.32958333333333334,2015-11-11
0.23399999999999999,0.281,0.3290416666666667,2015-11-12
0.23254166666666667,0.2805416666666667,0.32845833333333335,2015-11-13
0.23154166666666667,0.28,0.3275,2015-11-14
0.231,0.28,0.3265416666666667,2015-11-15
0.23045833333333335,0.28,0.32558333333333334,2015-11-16
0.23,0.28,0.325,2015-11-17
0.23,0.28,0.32445833333333335,2015-11-18
0.23,0.28,0.32358333333333333,2015-11-19
0.23,0.28,0.323,2015-11-20
0.23,0.28,0.32254166666666667,2015-11-21
0.23,0.2794166666666667,0.322,2015-11-22
0.23,0.279,0.32154166666666667,2015-11-23
0.23,0.279,0.321,2015-11-24
0.2297916666666667,0.279,0.32058333333333333,2015-11-25
0.22966666666666669,0.279,0.32004166666666667,2015-11-26
0.22954166666666667,0.279,0.31954166666666667,2015-11-27
0.22970833333333332,0.279,0.319,2015-11-28
0.23891666666666667,0.279,0.319,2015-11-29
0.279,0.279,0.3185,2015-11-30
0.27287500000000003,0.279,0.318,2015-12-01
0.2662083333333333,0.279,0.31758333333333333,2015-12-02
0.26025000000000004,0.279,0.3172916666666667,2015-12-03
0.25466666666666665,0.279,0.317,2015-12-04
0.24979166666666666,0.279,0.31654166666666667,2015-12-05
0.24554166666666666,0.279,0.316,2015-12-06
0.24187499999999998,0.279,0.3155833333333333,2015-12-07
0.23908333333333331,0.279,0.3152916666666667,2015-12-08
0.237,0.279,0.315,2015-12-09
0.2350833333333333,0.279,0.3145,2015-12-10
0.23354166666666668,0.279,0.314,2015-12-11
0.23254166666666667,0.279,0.314,2015-12-12
0.232,0.279,0.31354166666666666,2015-12-13
0.23145833333333335,0.279,0.3130833333333333,2015-12-14
0.231,0.279,0.313,2015-12-15
0.231,0.279,0.313,2015-12-16
0.23054166666666667,0.279,0.31254166666666666,2015-12-17
0.23,0.279,0.312,2015-12-18
0.23,0.279,0.312,2015-12-19
0.2305,0.279,0.312,2015-12-20
0.230625,0.279,0.31154166666666666,2015-12-21
0.23016666666666666,0.279,0.3110833333333333,2015-12-22
0.23,0.279,0.311,2015-12-23
0.23,0.27858333333333335,0.311,2015-12-24
0.23,0.278,0.311,2015-12-25
0.23,0.278,0.31054166666666666,2015-12-26
0.23,0.278,0.31,2015-12-27
0.23,0.278,0.31,2015-12-28
0.23,0.278,0.30954166666666666,2015-12-29
0.23,0.278,0.309,2015-12-30
0.23,0.278,0.30883333333333335,2015-12-31
0.22991666666666669,0.278,0.3085,2016-01-01
0.22975,0.278,0.308,2016-01-02
0.22975,0.278,0.307875,2016-01-03
0.22958333333333333,0.278,0.3075,2016-01-04
0.22958333333333333,0.278,0.307,2016-01-05
0.229625,0.278,0.30695833333333333,2016-01-06
0.22954166666666667,0.278,0.3065,2016-01-07
0.22991666666666669,0.278,0.306,2016-01-08
0.23,0.278,0.306,2016-01-09
0.23,0.278,0.3055833333333333,2016-01-10
0.23,0.278,0.3050833333333333,2016-01-11
0.23,0.278,0.305,2016-01-12
0.23,0.278,0.305,2016-01-13
0.23,0.278,0.3045,2016-01-14
0.2304166666666667,0.278,0.304,2016-01-15
0.23233333333333336,0.278,0.304,2016-01-16
0.2363333333333333,0.278,0.304,2016-01-17
0.273375,0.278,0.304,2016-01-18
0.3780833333333333,0.2789166666666667,0.304,2016-01-19
0.3662916666666667,0.2807916666666667,0.304,2016-01-20
0.34770833333333334,0.2819583333333333,0.304,2016-01-21
0.33145833333333335,0.282,0.304,2016-01-22
0.3172916666666667,0.282,0.304,2016-01-23
0.3047083333333333,0.282,0.304,2016-01-24
0.2930833333333333,0.282,0.30354166666666665,2016-01-25
0.28375,0.28158333333333335,0.303,2016-01-26
0.27608333333333335,0.281,0.303,2016-01-27
0.269,0.281,0.302625,2016-01-28
0.2625416666666667,0.281,0.30224999999999996,2016-01-29
0.25666666666666665,0.2806666666666667,0.302,2016-01-30
0.2510833333333333,0.28,0.3015833333333333,2016-01-31
0.246375,0.28,0.301,2016-02-01
0.24266666666666667,0.28,0.301,2016-02-02
0.23958333333333334,0.28,0.30083333333333334,2016-02-03
0.237125,0.28,0.3005,2016-02-04
0.23516666666666666,0.2796666666666667,0.3,2016-02-05
0.23358333333333334,0.279,0.3,2016-02-06
0.2325,0.279,0.29954166666666665,2016-02-07
0.23158333333333334,0.279,0.299,2016-02-08
0.231,0.279,0.299,2016-02-09
0.23058333333333336,0.279,0.298625,2016-02-10
0.23,0.279,0.2982916666666667,2016-02-11
0.23,0.279,0.298,2016-02-12
0.23,0.279,0.2979583333333333,2016-02-13
0.23,0.279,0.2975,2016-02-14
0.23133333333333336,0.279,0.297,2016-02-15
0.23387500000000003,0.279,0.297,2016-02-16
0.23312500000000003,0.279,0.297,2016-02-17
0.2316666666666667,0.2785416666666667,0.29662499999999997,2016-02-18
0.231,0.278,0.29612499999999997,2016-02-19
0.23058333333333336,0.278,0.296,2016-02-20
0.23058333333333336,0.278,0.296,2016-02-21
0.23,0.278,0.2955,2016-02-22
0.23,0.278,0.295,2016-02-23
0.23,0.278,0.295,2016-02-24
0.22958333333333333,0.278,0.2945,2016-02-25
0.229,0.278,0.294,2016-02-26
0.229,0.278,0.294,2016-02-27
0.229,0.278,0.2935833333333333,2016-02-28
0.229,0.278,0.2930833333333333,2016-02-29
0.229,0.278,0.293,2016-03-01
0.229,0.278,0.2927083333333333,2016-03-02
0.23029166666666667,0.278,0.2924583333333333,2016-03-03
0.23395833333333335,0.278,0.292,2016-03-04
0.2369583333333333,0.278,0.292,2016-03-05
0.23416666666666666,0.278,0.2916666666666667,2016-03-06
0.232625,0.278,0.2914583333333333,2016-03-07
0.23154166666666667,0.278,0.291,2016-03-08
0.23054166666666667,0.2774166666666667,0.291,2016-03-09
0.23,0.277,0.29062499999999997,2016-03-10
